,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
320554,108年12月13日 08時42分04秒,花蓮縣花蓮市富祥街口 / 花蓮縣花蓮市國富二街口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.59281899999999,23.992333
320663,108年12月13日 10時15分15秒,花蓮縣吉安鄉自強路口 / 花蓮縣吉安鄉自強路,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.587442,23.980437
320789,108年12月13日 12時11分09秒,花蓮縣花蓮市民德一街口 / 花蓮縣花蓮市民權八街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.62460800000001,23.988643
320865,108年12月13日 13時26分21秒,花蓮縣新城鄉北埔路151號附近,死亡0;受傷2,自用-小客車;自用-小客車;計程車-小客車,121.60463100000001,24.03185
321157,108年12月13日 17時31分00秒,花蓮縣花蓮市火車站前道路與國興一街口(客運總站前路口),死亡0;受傷2,行人-人;普通重型-機車,121.60265,23.99278
321230,108年12月13日 18時09分14秒,花蓮縣吉安鄉中央路2段南側 / 花蓮縣吉安鄉吉興一街口,死亡0;受傷1,自用-小客車;行人-人,121.578878,23.976257
321269,108年12月13日 18時38分00秒,花蓮縣玉里鎮中山路2段口 / 花蓮縣玉里鎮民生街口,死亡0;受傷3,普通輕型-機車;普通重型-機車;乘客-人,121.31512,23.332924
321358,108年12月13日 19時53分28秒,花蓮縣花蓮市國盛一街口 / 花蓮縣花蓮市國民九街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.605382,23.994426
321367,108年12月13日 20時02分00秒,花蓮縣花蓮市國盛二街口 / 花蓮縣花蓮市國民八街口,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.606349,23.993446
321405,108年12月13日 20時51分52秒,花蓮縣花蓮市新港街口 / 花蓮縣花蓮市節約街口,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.607216,23.978527
321440,108年12月13日 21時35分00秒,花蓮縣花蓮市博愛街口 / 花蓮縣花蓮市建林街口,死亡0;受傷2,電動自行車-慢車;普通重型-機車,121.60098400000001,23.982485999999998
321487,108年12月13日 22時44分00秒,花蓮縣豐濱鄉八里灣產業道路(新豐1號附近),死亡0;受傷1,普通重型-機車,121.51870900000002,23.595392
321543,108年12月14日 00時40分08秒,花蓮縣花蓮市中山路425號,死亡0;受傷1,普通重型-機車,121.60461799999999,23.982735
321674,108年12月14日 08時10分16秒,花蓮縣花蓮市博愛街口 / 花蓮縣花蓮市民國路口,死亡0;受傷2,自用-小客車;行人-人;行人-人,121.605356,23.978679999999997
321767,108年12月14日 09時33分34秒,花蓮縣花蓮市中原國小斜對面,死亡0;受傷1,普通重型-機車;自用-小客車,121.596754,23.971970000000002
321838,108年12月14日 10時30分00秒,花蓮縣秀林鄉台8線 150公里500.0公尺處西側向中外,死亡0;受傷1,普通重型-機車,121.43150800000001,24.207838
321865,108年12月14日 10時48分00秒,花蓮縣花蓮市國聯二路口 / 花蓮縣花蓮市國民一街口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.601701,23.988276000000003
321897,108年12月14日 11時10分08秒,花蓮縣花蓮市軒轅路口 / 花蓮縣花蓮市樹人街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.61190800000001,23.976389
321937,108年12月14日 11時38分38秒,花蓮縣吉安鄉北昌村建國路一段61號前0.0公尺附近,死亡0;受傷2,普通輕型-機車;普通重型-機車,121.594633,23.98503
322025,108年12月14日 12時44分00秒,花蓮縣花蓮市富安路與後火站道路出口,死亡0;受傷1,自用-小客車;普通重型-機車,121.59923400000001,23.994519
322051,108年12月14日 13時10分00秒,花蓮縣壽豐鄉志學村志光街14號,死亡0;受傷1,自用-小客車;普通重型-機車,121.532446,23.906991
322056,108年12月14日 13時10分41秒,花蓮縣鳳林鎮林榮路(電桿:鳳北高幹197)(L5666GB6100),死亡0;受傷1,營業用-小貨車(含客、貨兩用);普通重型-機車,121.45423400000001,23.799676
322103,108年12月14日 13時55分21秒,花蓮縣花蓮市中山路549-6號附近,死亡0;受傷3,電動自行車-慢車;普通重型-機車;乘客-人,121.601569,23.986782
322122,108年12月14日 14時16分24秒,花蓮縣花蓮市成功街口 / 花蓮縣花蓮市博愛街口,死亡0;受傷1,自用-大貨車;行人-人,121.60831200000001,23.974926
322197,108年12月14日 15時29分00秒,花蓮縣玉里鎮台9線 280公里950.0公尺處西側向路肩,死亡0;受傷2,自用-小貨車(含客、貨兩用);乘客-人,121.33652099999999,23.311777
322314,108年12月14日 17時18分30秒,花蓮縣吉安鄉吉豐路1段口 / 花蓮縣吉安鄉廣豐三街,死亡0;受傷1,自用-小客車;電動自行車-慢車,121.57911399999999,23.954622
322391,108年12月14日 18時01分21秒,花蓮縣瑞穗鄉中正北路瑞北高支15號電桿前,死亡0;受傷2,普通重型-機車;行人-人,121.377159,23.502237
322458,108年12月14日 19時20分00秒,花蓮縣新城鄉北埔村光復路南側 / 花蓮縣新城鄉北埔村民有街東側,死亡0;受傷1,普通重型-機車,121.60503200000001,24.036091
322550,108年12月14日 21時32分00秒,花蓮縣花蓮市南濱路口 / 花蓮縣花蓮市明義街,死亡0;受傷1,普通重型-機車;自用-小客車,121.60881599999999,23.967123
322554,108年12月14日 21時40分00秒,花蓮縣花蓮市中山路1段138巷75號前0.0公尺,死亡0;受傷2,普通重型-機車;電動輔助自行車-慢車,121.594146,24.002461
322612,108年12月15日 00時26分00秒,花蓮縣花蓮市德安一街附近 / 花蓮縣花蓮市德安一街,死亡0;受傷1,電動自行車-慢車;自用-小客車,121.59288400000001,23.971114
322749,108年12月15日 09時23分00秒,花蓮縣花蓮市中興路口 / 花蓮縣花蓮市中美十街口,死亡0;受傷1,自用-小客車;電動輔助自行車-慢車,121.624867,23.996503
322815,108年12月15日 10時29分53秒,花蓮縣花蓮市中山路507號前0.0公尺附近,死亡0;受傷3,電動自行車-慢車;普通重型-機車;乘客-人,121.602725,23.985218
322860,108年12月15日 11時09分00秒,花蓮縣花蓮市府後路口 / 花蓮縣花蓮市介壽四街口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.618439,23.989016
322886,108年12月15日 11時32分18秒,花蓮縣花蓮市豐村路94-10號附近,死亡0;受傷1,自用-小客車;普通重型-機車,121.59763999999998,24.004685000000002
322903,108年12月15日 11時48分00秒,花蓮縣花蓮市中正路148號前0.0公尺,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,121.59748300000001,23.970738
322945,108年12月15日 12時32分47秒,花蓮縣花蓮市中美二街口 / 花蓮縣花蓮市中興路口,死亡0;受傷1,電動輔助自行車-慢車;自用-小貨車(含客、貨兩用),121.62881100000001,23.993659
322989,108年12月15日 13時23分57秒,花蓮縣吉安鄉和平路1段45號,死亡0;受傷1,自用-小客車;普通重型-機車,121.591743,23.981479
323088,108年12月15日 14時55分09秒,花蓮縣秀林鄉台8線 122公里800.0公尺處西側向中線,死亡0;受傷1,大型重型2(250-550C.C.)-機車;自用-小客車,121.488826,24.208909
323105,108年12月15日 15時15分00秒,花蓮縣花蓮市福建街口 / 花蓮縣花蓮市中和街,死亡0;受傷2,普通重型-機車;普通重型-機車,121.602326,23.970008
323119,108年12月15日 15時21分00秒,花蓮縣花蓮市莊敬路口 / 花蓮縣花蓮市國富三街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.59767099999999,23.987146
323213,108年12月15日 17時04分18秒,花蓮縣花蓮市北濱街127號附近,死亡0;受傷1,普通重型-機車;普通重型-機車,121.61581299999999,23.977814000000002
323222,108年12月15日 17時20分06秒,花蓮縣鳳林鎮信義路200號前0.0公尺附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.45301,23.745967
323376,108年12月15日 20時16分56秒,花蓮縣花蓮市中山路1段160號前0.0公尺,死亡0;受傷1,自用-小客車;電動自行車-慢車,121.59175800000001,23.999707
323463,108年12月15日 22時58分00秒,花蓮縣花蓮市中原路口 / 花蓮縣花蓮市長安街,死亡0;受傷1,自用-小客車;普通重型-機車,121.604477,23.964036
323516,108年12月16日 06時15分17秒,花蓮縣壽豐鄉台11丙線 14公里800.0公尺處南側向路肩,死亡0;受傷1,自用-小客車,121.506826,23.830935999999998
323518,108年12月16日 06時19分00秒,花蓮縣花蓮市北濱地下道北端,死亡0;受傷2,小型輕型-機車;乘客-人,121.61706299999999,23.975589000000003
323535,108年12月16日 06時54分23秒,花蓮縣吉安鄉太昌村太昌路445號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.56611399999998,23.992193
323573,108年12月16日 07時26分23秒,花蓮縣吉安鄉太昌村建國路二段口 / 花蓮縣吉安鄉太昌村明義三街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.570416,23.994304999999997
323575,108年12月16日 07時28分08秒,花蓮縣吉安鄉仁里村南埔八街東側 / 花蓮縣吉安鄉仁里村仁里三街口,死亡0;受傷3,腳踏自行車-慢車;普通重型-機車;自用-小客車;乘客-人,121.59191799999999,23.970129999999997
323591,108年12月16日 07時35分44秒,花蓮縣吉安鄉荳蘭三街31號前0.0公尺,死亡0;受傷1,自用-小貨車(含客、貨兩用);電動自行車-慢車,121.58495,23.973195
323610,108年12月16日 07時42分26秒,花蓮縣花蓮市新興路口 / 花蓮縣花蓮市瑞美路口,死亡0;受傷1,普通重型-機車,121.61688999999998,23.993134
323618,108年12月16日 07時45分33秒,花蓮縣花蓮市民權五街與民德一街口,死亡0;受傷1,電動輔助自行車-慢車;自用-小客車,121.622533,23.986303
323644,108年12月16日 07時54分40秒,花蓮縣新城鄉北埔路附近 / 花蓮縣新城鄉仁義街附近,死亡0;受傷1,自用-小客車;普通輕型-機車,121.60693700000002,24.026256
323647,108年12月16日 07時55分24秒,花蓮縣花蓮市大同街與三民街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.607822,23.981644
323660,108年12月16日 08時00分34秒,花蓮縣花蓮市府前路490號前,死亡0;受傷2,普通重型-機車;普通重型-機車,121.620471,24.000241
323679,108年12月16日 08時17分00秒,花蓮縣吉安鄉仁里五街口 / 花蓮縣吉安鄉仁里五街口,死亡0;受傷3,普通輕型-機車;普通重型-機車;乘客-人,121.589352,23.969476
323784,108年12月16日 09時30分24秒,花蓮縣花蓮市中山路410之2號前,死亡0;受傷1,自用-小客車;自用-小客車;自用-小客車,121.603146,23.985229999999998
323818,108年12月16日 10時05分17秒,花蓮縣花蓮市國民一街與國聯二路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.601701,23.988276000000003
323840,108年12月16日 10時30分54秒,花蓮縣花蓮市明心街與復興街口,死亡0;受傷1,電動自行車-慢車;自用-小客車,121.604914,23.984021
323852,108年12月16日 10時46分00秒,花蓮縣吉安鄉中華路2段93號前0.0公尺附近,死亡0;受傷1,自用-小客車;普通重型-機車,121.585725,23.973843
323862,108年12月16日 10時53分29秒,花蓮縣花蓮市新生橋下河堤道路(嘉國支第24號電線桿處),死亡0;受傷1,普通重型-機車,121.61673799999998,23.981875
323945,108年12月16日 12時13分20秒,花蓮縣吉安鄉南濱路1段北側 / 花蓮縣吉安鄉華工六路口,死亡0;受傷1,營業用-曳引車;普通重型-機車;乘客-人,121.594228,23.939483
323952,108年12月16日 12時16分00秒,花蓮縣吉安鄉中央路3段附近 / 花蓮縣吉安鄉慈惠一街附近,死亡0;受傷1,普通重型-機車;普通重型-機車,121.581369,23.977176999999998
323985,108年12月16日 12時52分58秒,花蓮縣花蓮市中正路523號附近,死亡0;受傷1,普通重型-機車;計程車-小客車,121.606622,23.976856
324026,108年12月16日 13時37分00秒,花蓮縣花蓮市林政街28號附近,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.611195,23.991073
324041,108年12月16日 13時53分00秒,花蓮縣壽豐鄉平和村中華路與平和五區路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.517932,23.87733
324082,108年12月16日 14時45分00秒,花蓮縣吉安鄉北昌村自強路西側 / 花蓮縣吉安鄉北昌村建昌路南側,死亡0;受傷2,普通重型-機車;普通重型-機車,121.593322,23.988362
324166,108年12月16日 16時19分00秒,花蓮縣新城鄉佳林村佳林1-1號前,死亡0;受傷2,普通重型-機車;電動自行車-慢車,121.603858,24.015627
324209,108年12月16日 16時56分00秒,花蓮縣新城鄉民有街靠近193縣道,死亡0;受傷1,自用-小客車,121.61816699999999,24.040186
324263,108年12月16日 17時28分00秒,花蓮縣新城鄉光復路與民有街口,死亡0;受傷1,自用-小客車;行人-人,121.60503200000001,24.036091
324286,108年12月16日 17時42分38秒,花蓮縣玉里鎮縣193線 101公里附近向內側,死亡0;受傷1,農耕用車(或機械)-其他車;自用-小貨車(含客、貨兩用),121.36643000000001,23.409701000000002
324355,108年12月16日 18時28分25秒,花蓮縣花蓮市中山路172號前0.0公尺,死亡0;受傷1,普通重型-機車;租賃車-小客車;乘客-人,121.60890500000001,23.977764
324840,108年12月17日 08時41分52秒,花蓮縣鳳林鎮平園路口 / 花蓮縣鳳林鎮平順路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.466711,23.76834
324855,108年12月17日 09時00分00秒,花蓮縣花蓮市國富八街口 / 花蓮縣花蓮市國富十三街,死亡0;受傷2,普通重型-機車;普通重型-機車,121.596124,23.990362
324903,108年12月17日 09時48分00秒,花蓮縣花蓮市中華路422-2號前0.0公尺南側,死亡0;受傷1,行人-人;普通重型-機車;其他人-人,121.59440500000001,23.974666
324910,108年12月17日 09時53分40秒,花蓮縣吉安鄉慶豐十五街口 / 花蓮縣吉安鄉慶南四街口,死亡0;受傷1,自用-小客車;自用-小客車,121.55566599999999,23.981427
325041,108年12月17日 12時18分48秒,花蓮縣新城鄉縣193線 4公里500.0公尺處附近,死亡0;受傷1,普通重型-機車;營業用-曳引車,121.617865,24.09338
325063,108年12月17日 12時45分08秒,花蓮縣新城鄉順安村順興街68號東側,死亡0;受傷1,普通重型-機車;普通重型-機車,121.63342,24.114554000000002
325084,108年12月17日 13時14分00秒,花蓮縣玉里鎮大同路東側 / 花蓮縣玉里鎮大同路西側,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.31197,23.328667000000003
325119,108年12月17日 13時52分00秒,花蓮縣吉安鄉北昌村和平路1段北側 / 花蓮縣吉安鄉北昌村和平路1段西側,死亡0;受傷1,普通重型-機車;自用-小客車,121.592249,23.981443
325131,108年12月17日 14時15分44秒,花蓮縣新城鄉193縣道6.5k處南向,死亡0;受傷1,普通重型-機車,121.62092,24.040479
325410,108年12月17日 18時04分00秒,花蓮縣新城鄉嘉里村嘉里二路西側 / 花蓮縣新城鄉嘉里二街北側,死亡0;受傷1,自用-小客車;普通重型-機車,121.60840800000001,24.018214999999998
325538,108年12月17日 19時40分39秒,花蓮縣壽豐鄉外環道與吳全路口,死亡0;受傷2,大型重型2(250-550C.C.)-機車;普通重型-機車,121.550678,23.899786
325676,108年12月18日 00時27分40秒,花蓮縣吉安鄉東海十街口 / 花蓮縣吉安鄉東里四街口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.59351699999999,23.964889000000003
325748,108年12月18日 07時14分08秒,花蓮縣吉安鄉宜昌一街41號前0.0公尺附近,死亡0;受傷2,普通重型-機車;普通重型-機車,121.586418,23.972195000000003
325941,108年12月18日 09時12分00秒,花蓮縣富里鄉台9線 300公里,死亡0;受傷1,自用-大貨車;自用-小客車;乘客-人,121.242244,23.161293
326113,108年12月18日 11時51分00秒,花蓮縣吉安鄉自強路口 / 花蓮縣吉安鄉自強路口,死亡0;受傷1,自用-小客車;電動輔助自行車-慢車;自用-小客車,121.589205,23.983063
326138,108年12月18日 12時10分04秒,花蓮縣花蓮市商校街196號前,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.60065800000001,23.987144
326182,108年12月18日 13時05分58秒,花蓮縣花蓮市介仁街67號以北15公尺處,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.57382199999999,23.999855
326324,108年12月18日 16時16分12秒,花蓮縣光復鄉中山路1段232號前0.0公尺南側,死亡0;受傷2,自用-小客車;營業用-曳引車;乘客-人,121.41761799999999,23.653427
326396,108年12月18日 17時20分00秒,花蓮縣吉安鄉明仁二街口 / 花蓮縣吉安鄉明義三街口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.569395,23.992803
326440,108年12月18日 17時41分31秒,花蓮縣花蓮市瑞美路(動植物防疫所旁),死亡0;受傷1,普通重型-機車;自用-小客車,121.617805,23.993064999999998
326442,108年12月18日 17時42分47秒,花蓮縣花蓮市民國路附近 / 花蓮縣花蓮市博愛街附近,死亡0;受傷1,電動輔助自行車-慢車;普通重型-機車,121.605356,23.978679999999997
326482,108年12月18日 18時07分00秒,花蓮縣花蓮市民權八街2號前,死亡0;受傷1,自用-小客車;電動輔助自行車-慢車,121.62538400000001,23.988181
326527,108年12月18日 18時33分17秒,花蓮縣秀林鄉文蘭村,死亡0;受傷1,普通重型-機車,121.506147,23.946667
326621,108年12月18日 20時13分08秒,花蓮縣吉安鄉吉安路2段西側 / 花蓮縣吉安鄉吉昌一街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.562777,23.972793
326725,108年12月18日 23時15分15秒,花蓮縣秀林鄉守臣橋,死亡0;受傷1,普通重型-機車;自用-小客車,121.636453,24.121129999999997
326730,108年12月18日 23時31分07秒,花蓮縣玉里鎮中城里大同路口 / 花蓮縣玉里鎮仁愛路1段,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.314751,23.326307
326810,108年12月19日 07時19分00秒,花蓮縣花蓮市中美三街口 / 花蓮縣花蓮市中美路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.62413799999999,23.990472
326811,108年12月19日 07時19分33秒,花蓮縣吉安鄉宜昌村吉祥一街東側 / 花蓮縣吉安鄉宜昌村南山二街南側,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,121.586359,23.97503
326839,108年12月19日 07時33分00秒,花蓮縣吉安鄉中央路3段297號,死亡0;受傷1,自用-小客車;普通重型-機車,121.58508400000001,23.982566000000002
326876,108年12月19日 07時49分00秒,花蓮縣玉里鎮中城里忠智路88號,死亡0;受傷1,自用-小客車;普通重型-機車,121.319414,23.329035
326929,108年12月19日 08時12分00秒,花蓮縣吉安鄉明義五街62之1號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.56366799999999,23.993962
326971,108年12月19日 08時46分02秒,花蓮縣鳳林鎮自強路口 / 花蓮縣鳳林鎮大華路口,死亡0;受傷1,自用-小客車;自用-小客車,121.456404,23.769763
326979,108年12月19日 08時54分00秒,花蓮縣吉安鄉中山路3段口 / 花蓮縣吉安鄉宜昌一街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.58440700000001,23.970357
327097,108年12月19日 10時37分54秒,花蓮縣花蓮市府前路31號前,死亡0;受傷1,自用-小客車;普通重型-機車,121.61919099999999,24.003341
327101,108年12月19日 10時40分14秒,花蓮縣花蓮市重慶路255號前0.0公尺附近,死亡0;受傷1,自用-小貨車(含客、貨兩用);電動輔助自行車-慢車,121.60553,23.970263
327102,108年12月19日 10時42分48秒,花蓮縣花蓮市重慶路66號前,死亡0;受傷1,自用-小客車;普通輕型-機車,121.59993300000001,23.966433
327140,108年12月19日 11時29分01秒,花蓮縣新城鄉嘉里三街附近 / 花蓮縣新城鄉無名路附近,死亡0;受傷1,自用-小客車;普通重型-機車,121.605483,24.020645000000002
327290,108年12月19日 14時33分59秒,花蓮縣壽豐鄉志學村中正路口 / 花蓮縣壽豐鄉志學村中正路口,死亡0;受傷1,普通重型-機車;普通重型-機車,121.53198,23.906231
327304,108年12月19日 14時50分00秒,花蓮縣花蓮市德安一街口 / 花蓮縣花蓮市德安六街口,死亡0;受傷1,普通重型-機車;普通重型-機車,121.592492,23.97072
327350,108年12月19日 15時45分13秒,花蓮縣花蓮市府前路668號前0.0公尺,死亡0;受傷1,營業用-小貨車(含客、貨兩用);普通重型-機車,121.61836399999999,24.005992000000003
327352,108年12月19日 15時46分10秒,花蓮縣花蓮市建和街口 / 花蓮縣花蓮市建和街口,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.575777,23.993664000000003
327357,108年12月19日 15時53分00秒,花蓮縣花蓮市明禮路口 / 花蓮縣花蓮市節約街口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.609978,23.980357
327416,108年12月19日 17時04分34秒,花蓮縣吉安鄉吉安路2段東側 / 花蓮縣吉安鄉慶南三街口,死亡0;受傷1,自用-小客車;普通重型-機車;普通重型-機車,121.57553700000001,23.992569
327593,108年12月19日 18時55分26秒,花蓮縣花蓮市中美路104號前0.0公尺,死亡0;受傷1,腳踏自行車-慢車;自用-小客車,121.62061399999999,23.985146
327634,108年12月19日 19時37分28秒,花蓮縣秀林鄉富世村富世39之5號前,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.63204499999999,24.143541
327744,108年12月19日 21時57分46秒,花蓮縣花蓮市博愛街口 / 花蓮縣花蓮市林森路口,死亡0;受傷1,普通重型-機車;普通重型-機車,121.603974,23.980462
327878,108年12月20日 07時31分47秒,花蓮縣花蓮市佐倉街口 / 花蓮縣花蓮市佐倉街口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.58264199999999,24.015678
327937,108年12月20日 07時58分00秒,花蓮縣玉里鎮博愛路西側 / 花蓮縣玉里鎮富國街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.31246999999999,23.336753
328016,108年12月20日 08時56分39秒,花蓮縣吉安鄉中正路1段西側 / 花蓮縣吉安鄉吉豐路1段,死亡0;受傷1,自用-小客車;普通重型-機車,121.590239,23.964554
328027,108年12月20日 09時12分00秒,花蓮縣吉安鄉北昌村建國路1段287巷10號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.58596299999999,23.988001
328096,108年12月20日 10時13分34秒,花蓮縣吉安鄉南海一街135號,死亡0;受傷1,普通重型-機車,121.595376,23.957062
328100,108年12月20日 10時21分00秒,花蓮縣花蓮市中華路與博愛街口,死亡0;受傷1,公營客運-大客車;普通重型-機車;乘客-人,121.60741599999999,23.976029
328126,108年12月20日 10時47分42秒,花蓮縣鳳林鎮鳳鳴一路附近 / 花蓮縣鳳林鎮鳳鳴一路附近,死亡0;受傷1,自用-小貨車(含客、貨兩用);乘客-人,121.446767,23.749126
328187,108年12月20日 11時50分52秒,花蓮縣花蓮市樹人街24號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.61259299999999,23.976311
328215,108年12月20日 12時17分00秒,花蓮縣新城鄉北埔村北埔路南側 / 花蓮縣新城鄉北埔村光復路南側,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.60339099999999,24.04062
328309,108年12月20日 14時14分00秒,花蓮縣花蓮市商校街口 / 花蓮縣花蓮市國民四街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.604284,23.987889000000003
328329,108年12月20日 14時31分14秒,花蓮縣吉安鄉太昌路口 / 花蓮縣吉安鄉明義四街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.565926,23.992344
328416,108年12月20日 16時14分00秒,花蓮縣新城鄉台9線 185公里200.0公尺處南側向外側,死亡0;受傷1,自用-小客車;自用-小客車,121.609303,24.019856
328418,108年12月20日 16時17分00秒,花蓮縣壽豐鄉台11丙線 15公里600.0公尺處北側向內側,死亡0;受傷1,自用-小客車,121.536955,23.87264
328459,108年12月20日 16時59分00秒,花蓮縣新城鄉嘉里村嘉里路206號前0.0公尺北側,死亡0;受傷1,電動輔助自行車-慢車;普通重型-機車,121.608549,24.022426
328546,108年12月20日 17時54分03秒,花蓮縣花蓮市和平路口 / 花蓮縣花蓮市和平路口,死亡0;受傷2,普通重型-機車;普通輕型-機車,121.60249499999999,23.975167000000003
328598,108年12月20日 18時19分00秒,花蓮縣花蓮市公園路1號前0.0公尺,死亡0;受傷1,普通重型-機車,121.61013899999999,23.976551999999998
328634,108年12月20日 18時47分00秒,花蓮縣富里鄉花79 300.0公尺處,死亡0;受傷1,普通輕型-機車;自用-大貨車,121.27115900000001,23.202147
328659,108年12月20日 19時06分00秒,花蓮縣吉安鄉吉祥十二街口 / 花蓮縣吉安鄉吉祥五街口,死亡0;受傷1,自用-小客車;電動自行車-慢車,121.583941,23.975959
328738,108年12月20日 20時35分00秒,花蓮縣花蓮市中美路87號前0.0公尺南側,死亡0;受傷1,普通重型-機車;自用-小客車,121.624302,23.989566
328939,108年12月21日 07時08分04秒,花蓮縣新城鄉嘉里村嘉里二路與嘉里二街口,死亡0;受傷1,自用-小客車;普通重型-機車,121.60840800000001,24.018227
328962,108年12月21日 07時31分00秒,花蓮縣花蓮市豐村140之3號,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.60255,24.012296
328968,108年12月21日 07時39分00秒,花蓮縣花蓮市中正路257號前0.0公尺南側,死亡0;受傷1,普通重型-機車;自用-小客車,121.600357,23.972638
328971,108年12月21日 07時42分00秒,花蓮縣花蓮市民權七街口 / 花蓮縣花蓮市民德四街口,死亡0;受傷1,自用-小客車;電動自行車-慢車,121.624118,23.987106
329013,108年12月21日 08時31分00秒,花蓮縣花蓮市民國路口 / 花蓮縣花蓮市復興街口,死亡0;受傷1,普通重型-機車;普通重型-機車,121.60781399999999,23.980264000000002
329074,108年12月21日 09時30分00秒,花蓮縣富里鄉大莊路東側 / 花蓮縣富里鄉湧泉路東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.303591,23.267946
329094,108年12月21日 09時48分00秒,花蓮縣花蓮市中山路口 / 花蓮縣花蓮市中山路口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.59518100000001,23.995225
329156,108年12月21日 10時44分46秒,花蓮縣吉安鄉北昌三街口 / 花蓮縣吉安鄉北昌四街口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.59380900000001,23.986917000000002
329200,108年12月21日 11時18分50秒,花蓮縣花蓮市北濱地下道南端(北上車道),死亡0;受傷1,普通重型-機車;自用-小客車,121.613001,23.970845999999998
329223,108年12月21日 11時37分19秒,花蓮縣吉安鄉和平路永吉橋上,死亡0;受傷3,普通重型-機車;行人-人;普通重型-機車,121.59324,23.981023
329259,108年12月21日 12時07分00秒,花蓮縣花蓮市中美路口 / 花蓮縣花蓮市民權六街口,死亡0;受傷1,電動輔助自行車-慢車;自用-小客車,121.621895,23.986748000000002
329346,108年12月21日 13時33分54秒,花蓮縣豐濱鄉台11線 30公里8.0公尺處西側向路肩,死亡0;受傷1,普通重型-機車,121.558674,23.740503
329392,108年12月21日 14時27分30秒,花蓮縣吉安鄉北昌村中央路3段98號前0.0公尺,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.58269299999999,23.977829
329404,108年12月21日 14時40分00秒,花蓮縣花蓮市建國路口 / 花蓮縣花蓮市建國路,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,121.60260900000002,23.983613000000002
329443,108年12月21日 15時17分45秒,花蓮縣花蓮市國盛一街139號附近,死亡0;受傷1,自用-小客車;普通重型-機車,121.60593700000001,23.992008
329501,108年12月21日 16時18分00秒,花蓮縣花蓮市國聯五路口 / 花蓮縣花蓮市國興五街口,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,121.605993,23.988879
329579,108年12月21日 17時30分50秒,花蓮縣鳳林鎮鳳智里信義路口 / 花蓮縣鳳林鎮民享路口,死亡0;受傷1,普通重型-機車;自用-小客車;自用-小客車,121.451761,23.743243
329606,108年12月21日 17時54分29秒,花蓮縣花蓮市重慶路口 / 花蓮縣花蓮市明義街口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.608902,23.972426000000002
