,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
109483,108年04月29日 09時05分25秒,苗栗縣通霄鎮通西里光復路與和平路口,死亡0;受傷1,普通輕型-機車;自用-小客車,120.679969,24.489148
109488,108年04月29日 09時15分00秒,苗栗縣頭份市中華路458號前,死亡0;受傷1,動力機械-其他車;普通輕型-機車,120.89664599999999,24.676686
109505,108年04月29日 09時30分46秒,苗栗縣苗栗市中山路709號,死亡0;受傷1,自用-小客車;普通重型-機車;計程車-小客車,120.81773100000001,24.55562
109528,108年04月29日 09時56分06秒,苗栗縣苑裡鎮山柑里2鄰25-5號前附近,死亡0;受傷1,自用-小客車;普通輕型-機車,120.67323700000001,24.388829
109594,108年04月29日 11時00分37秒,苗栗縣後龍鎮後龍國中前(勝利街250號前),死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,120.78463500000001,24.616744
109595,108年04月29日 11時00分59秒,苗栗縣頭份市永貞路與台一已線路口,死亡0;受傷2,自用-小客車;自用-小客車,120.88242,24.671232
109607,108年04月29日 11時12分00秒,苗栗縣苗栗市華民路、北安街口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.816521,24.564544
109662,108年04月29日 12時15分00秒,苗栗縣三義鄉勝興村勝興61號前,死亡0;受傷1,自用-小客車;行人-人,120.78206200000001,24.388
109725,108年04月29日 13時26分00秒,苗栗縣苗栗市郵電街、中苗郵局停車場出入口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.820718,24.558766000000002
109792,108年04月29日 15時23分34秒,苗栗縣頭份市中華路與科東二路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.90816000000001,24.686248000000003
109808,108年04月29日 15時45分52秒,苗栗縣苑裡鎮苗43線與舊社里4鄰路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.68623000000001,24.414503
109873,108年04月29日 16時56分00秒,苗栗縣苗栗市中山路236號,死亡0;受傷1,普通重型-機車;普通重型-機車;自用-小客車,120.823132,24.564498999999998
109952,108年04月29日 17時45分00秒,苗栗縣後龍鎮豐富里新東路40號附近,死亡0;受傷1,普通重型-機車;普通重型-機車,120.827805,24.597170000000002
109978,108年04月29日 18時02分00秒,苗栗縣苗栗市恭敬路林森街,死亡0;受傷1,自用-小客車;普通重型-機車,120.81531399999999,24.542627
110081,108年04月29日 19時58分00秒,苗栗縣苗栗市英才路正發路,死亡0;受傷1,自用-小客車;行人-人,120.82100700000001,24.569454999999998
