,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
1376,108年10月08日 06時15分00秒,臺中市后里區太平里三線路前0.0公尺,死亡1;受傷0,普通重型-機車,120.67914,24.312221
1414,108年10月15日 16時38分00秒,臺中市大安區南庄里西濱公路前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-大貨車,120.616095,24.34975
1420,108年10月16日 16時18分00秒,臺中市東區干城里自由路三段前0.0公尺,死亡2;受傷0,自用-曳引車;普通輕型-機車;乘客-人,120.694077,24.142744
1425,108年10月17日 14時59分00秒,臺中市太平區太平里長億六街222號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小貨車(含客、貨兩用),120.714863,24.120865
1432,108年10月18日 21時33分00秒,臺中市神岡區三角里大富路301號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.684264,24.232015
1448,108年10月21日 18時14分00秒,臺中市北區賴福里中清路一段前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人,120.6748,24.163106
1450,108年10月22日 05時31分00秒,臺中市大雅區員林里中清路四段158號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.643148,24.228417
1475,108年10月26日 15時07分00秒,臺中市東勢區新盛里東關路六段525號前0.0公尺,死亡1;受傷1,租賃車-小客車;乘客-人,120.836633,24.231208
1490,108年10月29日 02時49分00秒,臺中市大里區永隆里永隆路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車,120.676318,24.112123
1498,108年11月01日 00時38分00秒,臺中市大肚區國道3號 188公里300.0公尺處北側向外側,死亡1;受傷0,自用-小客車;自用-半聯結車,120.537538,24.17035
1500,108年11月01日 08時01分00秒,臺中市龍井區竹坑里沙田路四段236號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.544789,24.179308
1513,108年11月03日 16時17分00秒,臺中市和平區自由里東崎路二段前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車;自用-小客車;乘客-人,120.90871,24.291895
1519,108年11月05日 14時08分00秒,臺中市龍井區忠和里中山二路二段251號前0.0公尺,死亡1;受傷0,普通重型-機車,120.532105,24.211911
1524,108年11月07日 04時41分00秒,臺中市南屯區豐樂里文心南路前0.0公尺,死亡1;受傷0,自用-小客車,120.64656,24.126371
1539,108年11月09日 23時30分00秒,臺中市潭子區東寶里崇德路四段327-2號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.687212,24.212798
1542,108年11月10日 22時33分00秒,臺中市東勢區南平里東關路七段410號前0.0公尺,死亡1;受傷1,普通重型-機車;營業用-大貨車;乘客-人,120.825653,24.254496
1549,108年11月13日 00時37分00秒,臺中市西屯區何德里西屯路前0.0公尺,死亡1;受傷0,普通輕型-機車;自用-小客車;普通重型-機車,120.657079,24.165184
