縣市,鄉_鎮_市_區,街_路段,火災案件編號,報案時間,到達時間,起火原因,死亡人數,受傷人數
臺南市,北區,開元路,G17E13K2,106-05-13 10:52,106-05-13 11:02,爐火烹調-乾燒,0,0
彰化縣,花壇鄉,三芬路,M17E13L1,106-05-13 11:19,106-05-13 11:30,其他-因燃燒雜草、垃圾,0,0
苗栗縣,後龍鎮,,K17E13M1 ,106-05-13 12:13,106-05-13 12:18,爐火烹調-乾燒,0,0
臺中市,東勢區,石城街,E17E13M1,106-05-13 12:16,106-05-13 12:48,其他-燃燒雜草,0,0
屏東縣,東港鎮,中正路,S17E13M1,106-05-13 12:22,106-05-13 12:32,菸蒂,0,0
雲林縣,四湖鄉,溪尾村新溪尾路,O17E13M1,106-05-13 12:25,106-05-13 12:34,遺留火種-其他-微火(餘燼),0,0
臺北市,大安區,辛亥路2段,A17E13M1,106-05-13 12:28,106-05-13 12:34,爐火烹調,0,0
嘉義縣,民雄鄉,內埔仔,P17E13M1,106-05-13 12:34,106-05-13 12:50,敬神、祭祖,0,0
高雄市,大寮區,鳳屏二路,B17E13M1,106-05-13 12:43,106-05-13 12:50,菸蒂,0,0
臺南市,玉井區,望明里劉陳往市區,G17E13M1,106-05-13 12:44,106-05-13 12:55,車輛電氣因素-其他,0,0
嘉義縣,民雄鄉,烏魚堀橋,P17E13M2,106-05-13 12:52,106-05-13 13:02,遺留火種-蚊香,0,0
臺南市,仁德區,太子路86巷9弄22號前,G17E13N1,106-05-13 13:00,106-05-13 13:25,遺留火種-不詳,0,0
新竹縣,新埔鎮,義民路一段,J17E13N1,106-05-13 13:35,106-05-13 13:40,爐火烹調,0,0
雲林縣,虎尾鎮,光復國小旁,O17E13N1,106-05-13 13:45,106-05-13 14:00,遺留火種-其他-微火(餘燼),0,0
桃園市,觀音區,台61線40.9K旁,I17E13N1,106-05-13 13:49,106-05-13 13:57,遺留火種-蚊香,0,0
高雄市,大社區,中山路,B17E13O1,106-05-13 14:12,106-05-13 14:20,其他-因燃燒雜草、垃圾,0,0
臺北市,大同區,民樂街,A17E13O2,106-05-13 14:13,106-05-13 13:17,其他-車輛電氣因素,0,0
雲林縣,虎尾鎮,學府二路,O17E13O1,106-05-13 14:15,106-05-13 14:31,遺留火種-其他-微火(餘燼),0,0
新竹縣,竹北市,博愛街,J17E13O1,106-05-13 14:25,106-05-13 14:31,爐火烹調,0,0
雲林縣,虎尾鎮,安養院東北側,O17E13O2,106-05-13 14:50,106-05-13 15:05,遺留火種-其他-微火(餘燼),0,0
彰化縣,線西鄉,沿海路一段,M17E13O1,106-05-13 14:51,106-05-13 14:58,爐火烹調-乾燒,0,0
新北市,淡水區,新春街,H17E13O1,106-05-13 14:53,106-05-13 15:01,爐火烹調-乾燒,0,0
高雄市,小港區,孔鳳路,B17E13O2,106-05-13 14:55,106-05-13 15:04,施工不慎-焊接,0,0
臺北市,信義區,福德街,A17E13O1,106-05-13 14:58,106-05-13 15:03,值勤發現,0,0
臺南市,新市區,紅橋[台南市新市區新港社大道],G17E13O1,106-05-13 14:59,106-05-13 16:04,遺留火種-不詳,0,0
新北市,樹林區,中華路,H17E13P1,106-05-13 15:00,106-05-13 15:07,電氣因素(不含車輛)-過熱,0,0
臺南市,新營區,舊里99號,G17E13P1,106-05-13 15:18,106-05-13 15:40,遺留火種-不詳,0,0
桃園市,新屋區,蚵間里,I17E13P6,106-05-13 15:29,106-05-13 15:35,其他-因燃燒雜草、垃圾,0,0
南投縣,草屯鎮,玉成路,N17E13P1,106-05-13 15:29,106-05-13 15:39,菸蒂,0,0
花蓮縣,玉里鎮,三軒(閣全養鴨場堤防),U17E13P1,106-05-13 15:51,106-05-13 15:58,其他-因燃燒雜草、垃圾,0,0
嘉義縣,水上鄉,牛稠埔,P17E13P1,106-05-13 15:53,,遺留火種-其他,0,0
苗栗縣,公館鄉,,K17E13Q1,106-05-13 16:03,106-05-13 16:09,電氣因素(不含車輛)-短路,0,0
臺南市,關廟區,下湖一街500號後方,G17E13Q1,106-05-13 16:14,106-05-13 16:33,遺留火種-不詳,0,0
彰化縣,鹿港鎮,,M17E13Q1,106-05-13 16:20,"106-05-13
16:30",其他-因燃燒雜草、垃圾,0,0
臺南市,安南區,台江大道五段和北汕尾三路的交叉路口,G17E13Q2,106-05-13 16:30,106-05-13 16:37,遺留火種-不詳,0,0
臺南市,東區,裕敬五街6號旁空地,G17E13Q3,106-05-13 16:37,106-05-13 16:46,遺留火種-不詳,0,0
雲林縣,莿桐鄉,甘西村,O17E13Q1,106-05-13 16:50,106-05-13 16:58,其他-因燃燒雜草、垃圾,0,0
臺北市,內湖區,港墘路,A17E13R2,106-05-13 17:19,106-05-13 17:30,電氣因素(不含車輛)-其他,0,0
臺南市,新化區,全興里竹子_路邊,G17E13R1,106-05-13 17:20,106-05-13 17:23,遺留火種-不詳,0,0
新北市,蘆洲區,民族路,H17E13R1,106-05-13 17:33,106-05-13 17:39,爐火烹調-油鍋起火,0,0
臺北市,大安區,羅斯福路2段,A17E13R1,106-05-13 17:51,106-05-13 17:56,電氣因素(不含車輛)-短路,0,0
臺北市,北投區,中央北路3段,A17E13R3,106-05-13 17:57,106-05-13 18:02,爐火烹調,0,0
臺南市,歸仁區,保大路一段260巷90弄20號附近,G17E13S1,106-05-13 18:26,106-05-13 18:38,遺留火種-不詳,0,0
新北市,永和區,保平路,H17E13S2,106-05-13 18:31,106-05-13 18:38,其他,0,0
臺南市,西港區,曾文溪西港大橋附近,G17E13S2,106-05-13 18:31,106-05-13 18:42,遺留火種-不詳,0,0
新北市,汐止區,南陽街,H17E13T1,106-05-13 19:58,106-05-13 20:05,其他-因燃燒雜草、垃圾,0,0
臺中市,大里區,爽文路,E17E13U1,106-05-13 20:26,106-05-13 20:32,其他-燃燒廢棄物,0,0
臺南市,南區,喜樹路340巷和濱南路的交叉路口,G17E13U1,106-05-13 20:58,106-05-13 21:10,遺留火種-不詳,0,0
屏東縣,屏東市,,S17E13V1,106-05-13 21:01,106-05-13 21:15,遺留火種-其他,0,0
高雄市,路竹區,新生路181號,B17E13V1,106-05-13 21:04,,電氣因素(不含車輛)-短路,0,0
嘉義縣,六腳鄉,崩山村後崩山60號,P17E13V1,106-05-13 21:19,,遺留火種-蚊香,0,0
彰化縣,溪湖鎮,,M17E13V1,106-05-13 21:26,106-05-13 21:39,其他-因燃燒雜草、垃圾,0,0
臺南市,西港區,竹林里162號附近,G17E13V1,106-05-13 21:35,106-05-13 21:51,遺留火種-不詳,0,0
花蓮縣,吉安鄉,南昌北路,U17E13V2,106-05-13 21:41,106-05-13 21:47,其他-因燃燒雜草、垃圾,0,0
雲林縣,元長鄉,潭東村瓦瑤路,O17E13V1,106-05-13 21:54,106-05-13 22:03,爐火烹調-乾燒,0,0
高雄市,三民區,民族一路,B17E13V2,106-05-13 21:59,106-05-13 22:06,電氣因素(不含車輛)-短路,0,0
雲林縣,虎尾鎮,科虎路,O17E13W1,106-05-13 22:09,106-05-13 22:25,遺留火種-其他-微火(餘燼),0,0
高雄市,三民區,大昌一路,B17E13W1,106-05-13 22:19,106-05-13 22:23,爐火烹調-油鍋起火,0,0
臺北市,南港區,松河街,A17E13W1,106-05-13 22:21,106-05-13 22:25,爐火烹調,0,0
臺中市,大肚區,溪洲路,E17E13W1,106-05-13 22:41,106-05-13 22:46,其他-因燃燒雜草、垃圾,0,0
臺北市,內湖區,康寧路1段,A17E13X1,106-05-13 23:51,106-05-13 23:56,菸蒂,0,0
高雄市,大寮區,鳳屏一路,B17E13X1,106-05-13 23:51,106-05-13 23:56,其他-因燃燒雜草、垃圾,0,0
桃園市,中壢區,新中北路,I17E14A1,106-05-14 00:52,106-05-14 01:01,電氣因素(不含車輛)-短路,0,0
新北市,八里區,荖阡里,H17E14A1,106-05-14 00:55,106-05-14 01:11,其他,0,0
新北市,土城區,金城路三,H17E14B1,106-05-14 01:15,106-05-14 01:21,爐火烹調-油鍋起火,0,0
彰化縣,溪湖鎮,大溪路,M17E14B1,106-05-14 01:17,106-05-14 01:21,其他-因燃燒雜草、垃圾,0,0
新北市,中和區,莒光路,H17E14B2,106-05-14 01:37,106-05-14 01:43,爐火烹調,0,0
臺東縣,臺東市,中興路六段,V17E14C1,106-05-14 02:10,106-05-14 02:20,其他-車輛電氣因素-配線-電痕(積污導電),0,0
高雄市,旗山區,華興街,B17E14C1,106-05-14 02:22,106-05-14 02:27,其他-因燃燒雜草、垃圾,0,0
臺中市,南屯區,文心南路,E17E14C1,106-05-14 02:31,106-05-14 02:39,其他-因燃燒雜草、垃圾,0,0
高雄市,三民區,建國三路,B17E14C2,106-05-14 02:40,106-05-14 02:49,其他-因燃燒雜草、垃圾,0,0
臺南市,中西區,武聖路,G17E14C1,106-05-14 02:50,106-05-14 03:01,縱火-人為縱火,0,0
臺中市,沙鹿區,台灣大道六段,E17E14D1,106-05-14 03:12,106-05-14 03:17,其他-因燃燒雜草、垃圾,0,0
臺北市,中山區,南京東路1段,A17E14E1,106-05-14 04:44,106-05-14 04:49,電氣因素(不含車輛)-其他,0,0
臺南市,安平區,漁光大橋馬場,G17E14F1,106-05-14 05:21,106-05-14 05:40,遺留火種-不詳,0,0
高雄市,田寮區,西德路山腳巷農地,B17E14G1,106-05-14 06:44,,其他-因燃燒雜草、垃圾,0,0
高雄市,苓雅區,中山二路,B17E14G2,106-05-14 06:46,106-05-14 06:56,電氣因素(不含車輛)-短路,0,0
新北市,五股區,御史路,H17E14H1,106-05-14 07:16,106-05-14 00:00,其他,0,0
彰化縣,和美鎮,新中路,M17E14I1,106-05-14 08:17,106-05-14 08:29,其他-因燃燒雜草、垃圾,0,0
新北市,鶯歌區,鶯桃路,H17E14I1,106-05-14 08:33,106-05-14 08:43,爐火烹調-油鍋起火,0,0
高雄市,茄萣區,情人碼頭靠近發電所空地,B17E14J1,106-05-14 09:15,,其他-因燃燒雜草、垃圾,0,0
嘉義縣,東石鄉,副瀨村入庄處,P17E14J1,106-05-14 09:21,,其他,0,0
新北市,板橋區,光武街,H17E14J2,106-05-14 09:43,106-05-14 09:48,爐火烹調-油鍋起火,0,0
臺南市,麻豆區,真理大學真理橋附近,G17E14J1,106-05-14 09:43,106-05-14 09:51,遺留火種-不詳,0,0
雲林縣,古坑鄉,中山路,O17E14J1,106-05-14 09:47,106-05-14 09:54,爐火烹調-乾燒,0,0
臺中市,后里區,國一南下,E17E14J2,106-05-14 09:49,106-05-14 09:56,菸蒂,0,0
彰化縣,田中鎮,站區路二段,M17E14J1,106-05-14 09:55,106-05-14 10:06,其他-因燃燒雜草、垃圾,0,0
臺中市,烏日區,成功西路,E17E14K1,106-05-14 10:39,106-05-14 10:57,其他-燃燒雜草,0,0
高雄市,燕巢區,,B17E14K1,106-05-14 10:41,106-05-14 10:55,其他-因燃燒雜草、垃圾,0,0
臺中市,大肚區,華南路,E17E14L1,106-05-14 11:09,106-05-14 11:14,其他-因燃燒雜草、垃圾,0,0
臺中市,大肚區,中台路,E17E14L2,106-05-14 11:18,106-05-14 11:23,其他-因燃燒雜草、垃圾,0,0
臺中市,沙鹿區,中清路七段,E17E14L3,106-05-14 11:23,106-05-14 11:28,其他-因燃燒雜草、垃圾,0,0
高雄市,橋頭區,筆秀路,B17E14L2,106-05-14 11:35,106-05-14 11:41,菸蒂,0,0
高雄市,鳳山區,南正二路,B17E14L1,106-05-14 11:49,106-05-14 11:55,爐火烹調-乾燒,0,0
彰化縣,永靖鄉,永崙路,M17E14L1,106-05-14 11:50,106-05-14 11:58,其他-因燃燒雜草、垃圾,0,0
臺南市,仁德區,二層行橋堤岸[台南市仁德區與湖內區交界],G17E14L1,106-05-14 11:53,106-05-14 12:08,遺留火種-不詳,0,0
臺中市,龍井區,臨港路二段,E17E14L4,106-05-14 11:54,106-05-14 11:59,其他-因燃燒雜草、垃圾,0,0
臺南市,歸仁區,保大路二段275號附近,G17E14M1,106-05-14 12:05,106-05-14 12:12,遺留火種-不詳,0,0
高雄市,湖內區,二仁溪橋旁河堤道路空地,B17E14M3,106-05-14 12:09,,其他-因燃燒雜草、垃圾,0,0
高雄市,內門區,廣興32號旁,B17E14M1,106-05-14 12:10,106-05-14 12:15,其他-因燃燒雜草、垃圾,0,0
雲林縣,斗六市,林頭路,O17E14M1,106-05-14 12:12,106-05-14 12:26,其他-因燃燒雜草、垃圾,0,0
高雄市,美濃區,民族路民權路交叉口,B17E14M2,106-05-14 12:20,106-05-14 12:25,其他-因燃燒雜草、垃圾,0,0
嘉義縣,大林鎮,林子前,P17E14M1,106-05-14 12:21,,電氣因素(不含車輛)-短路,0,0
高雄市,鳥松區,本館路,B17E14N1,106-05-14 13:14,106-05-14 13:22,電氣因素(不含車輛)-短路,0,0
臺中市,沙鹿區,中清路七段,E17E14N2,106-05-14 13:19,106-05-14 13:24,其他-因燃燒雜草、垃圾,0,0
高雄市,湖內區,東方技術學院旁垃圾場空地,B17E14N2,106-05-14 13:40,,其他-因燃燒雜草、垃圾,0,0
臺南市,仁德區,中正路一段82號附近(二仁溪堤岸),G17E14O1,106-05-14 14:05,106-05-14 14:15,遺留火種-不詳,0,0
臺北市,南港區,忠孝東路6段,A17E14O1,106-05-14 14:21,106-05-14 14:26,菸蒂,0,0
桃園市,龜山區,萬壽路一段,I17E14O1,106-05-14 14:32,106-05-14 14:34,電氣因素(不含車輛)-短路,0,0
雲林縣,斗六市,檨林路,O17E14O1,106-05-14 14:32,106-05-14 14:54,遺留火種-其他-微火(餘燼),0,0
臺南市,南區,鯤鯓路101巷300號附近,G17E14O2,106-05-14 14:37,106-05-14 14:53,遺留火種-不詳,0,0
臺南市,北門區,三光里267號附近,G17E14O3,106-05-14 14:40,106-05-14 14:52,遺留火種-不詳,0,0
屏東縣,麟洛鄉,中正路,S17E14O1,106-05-14 14:44,106-05-14 14:55,菸蒂,0,0
彰化縣,線西鄉,,M17E14O2,106-05-14 14:47,106-05-14 14:58,其他-因燃燒雜草、垃圾,0,0
臺南市,鹽水區,下中里堤防邊,G17E14O4,106-05-14 14:52,106-05-14 15:03,遺留火種-不詳,0,0
臺中市,清水區,國三南下,E17E14O1,106-05-14 14:54,106-05-14 14:59,其他-因燃燒雜草、垃圾,0,0
雲林縣,斗南鎮,國一南下,O17E14O2,106-05-14 14:56,106-05-14 15:08,其他-因燃燒雜草、垃圾,0,0
雲林縣,古坑鄉,游泳池往溪洲子,O17E14P1,106-05-14 15:00,106-05-14 15:11,其他-因燃燒雜草、垃圾,0,0
臺中市,北屯區,旱溪西路三段,E17E14P1,106-05-14 15:18,106-05-14 15:20,其他-河堤燃燒雜草,0,0
彰化縣,溪湖鎮,,M17E14P1,106-05-14 15:38,106-05-14 15:50,其他-因燃燒雜草、垃圾,0,0
臺北市,大同區,民權西路,A17E14P1,106-05-14 15:40,106-05-14 15:44,電氣因素(不含車輛)-短路,0,0
新北市,板橋區,忠孝路,H17E14P2,106-05-14 15:52,106-05-14 15:59,爐火烹調-油鍋起火,0,0
高雄市,小港區,高鳳路23,B17E14P1,106-05-14 15:56,106-05-14 16:04,其他-因燃燒雜草、垃圾,0,0
新北市,八里區,中山路一段,H17E14Q2,106-05-14 16:29,106-05-14 16:39,爐火烹調-油鍋起火,0,0
臺南市,善化區,胡家里胡厝寮大廟(代天府)往北1KM,G17E14Q1,106-05-14 16:33,106-05-14 16:45,遺留火種-不詳,0,0
彰化縣,福興鄉,番婆街,M17E14Q1,106-05-14 16:43,106-05-14 16:51,其他-因燃燒雜草、垃圾,0,0
臺中市,沙鹿區,沙田路,E17E14Q1,106-05-14 16:50,106-05-14 16:55,其他-因燃燒雜草、垃圾,0,0
高雄市,橋頭區,林西路林頭路口,B17E14Q1,106-05-14 16:53,106-05-14 17:01,其他-因燃燒雜草、垃圾,0,0
新北市,瑞芳區,民權街,H17E14Q1,106-05-14 16:56,106-05-14 17:06,其他-因燃燒雜草、垃圾,0,0
臺中市,沙鹿區,樂群新莊,E17E14R1,106-05-14 17:00,106-05-14 17:05,爐火烹調-乾燒,0,0
臺中市,清水區,鰲海路,E17E14R2,106-05-14 17:06,106-05-14 17:11,其他-因燃燒雜草、垃圾,0,0
彰化縣,大城鄉,,M17E14R1,106-05-14 17:07,106-05-14 17:22,其他-因燃燒雜草、垃圾,0,0
臺北市,南港區,玉成街,A17E14R1,106-05-14 17:19,106-05-14 17:24,遺留火種-不詳,0,0
高雄市,燕巢區,,B17E14R1,106-05-14 17:33,106-05-14 17:44,其他-因燃燒雜草、垃圾,0,0
彰化縣,花壇鄉,中山路2段,M17E14R2,106-05-14 17:43,106-05-14 17:49,爐火烹調-油鍋起火,0,0
臺中市,烏日區,高鐵東路,E17E14R3,106-05-14 17:50,106-05-14 17:56,其他-燃燒雜草,0,0
彰化縣,田中鎮,中南路三段,M17E14S1,106-05-14 18:00,106-05-14 18:07,電氣因素(不含車輛)-不詳,0,0
臺南市,鹽水區,土庫,G17E14S1,106-05-14 18:06,106-05-14 18:15,電氣因素(不含車輛)-其他,0,0
澎湖縣,望安鄉,將軍村,W17E14S1,106-05-14 18:07,106-05-14 18:11,爐火烹調-油鍋起火,0,1
臺中市,豐原區,屠宰場附近,E17E14S1,106-05-14 18:20,106-05-14 18:29,其他-燃燒雜草,0,0
苗栗縣,苑裡鎮,,K17E14S1 ,106-05-14 18:30,106-05-14 18:45,其他-使用打火機不慎,0,0
臺中市,太平區,宜昌路,E17E14S2,106-05-14 18:31,106-05-14 18:43,其他-燃燒廢棄物,0,0
彰化縣,埤頭鄉,光復東路,M17E14S2,106-05-14 18:45,106-05-14 18:56,其他-因燃燒雜草、垃圾,0,0
高雄市,茄萣區,台17線186K海巡署燈塔至大覺聖千廟前海邊沙灘上蚵架,B17E14T1,106-05-14 19:07,,遺留火種-不詳,0,0
臺南市,官田區,拔子林陸橋西側,G17E14T1,106-05-14 19:15,106-05-14 19:32,因燃燒雜草、垃圾,0,0
臺南市,六甲區,中正路868巷附近,G17E14T2,106-05-14 19:16,106-05-14 19:28,遺留火種-不詳,0,0
臺中市,北屯區,經貿一路,E17E14T2,106-05-14 19:35,106-05-14 19:40,燃放爆竹,0,0
雲林縣,土庫鎮,78線往東,O17E14T1,106-05-14 19:48,106-05-14 20:02,菸蒂,0,0
苗栗縣,銅鑼鄉,雙峰路,K17E14T1,106-05-14 19:52,106-05-14 20:00,其他-因燃燒雜草、垃圾,0,0
苗栗縣,苗栗市,,K17E14U1,106-05-14 20:11,106-05-14 20:19,遺留火種-蚊香,0,0
臺中市,南屯區,文心南路,E17E14U1,106-05-14 20:13,106-05-14 20:19,其他-因燃燒雜草、垃圾,0,0
彰化縣,福興鄉,,M17E14U1,106-05-14 20:22,106-05-14 20:35,其他-因燃燒雜草、垃圾,0,0
雲林縣,斗六市,下柴路,O17E14U1,106-05-14 20:49,106-05-14 21:07,菸蒂,0,0
新竹縣,竹東鎮,和江街,J17E14U1,106-05-14 20:55,106-05-14 21:00,菸蒂,0,0
臺南市,西港區,竹林里162號附近,G17E14V1,106-05-14 21:29,106-05-14 21:42,遺留火種-不詳,0,0
新北市,土城區,學享街,H17E14W1,106-05-14 22:32,106-05-14 22:39,電氣因素(不含車輛)-短路,0,0
臺中市,烏日區,慶光路,E17E14X1,106-05-14 23:04,106-05-14 23:13,其他-燃燒雜草,0,0
臺中市,清水區,中清路九段,E17E14X2,106-05-14 23:20,106-05-14 23:25,其他-因燃燒雜草、垃圾,0,0
臺北市,大安區,麗水街,A17E14X1,106-05-14 23:53,106-05-14 23:53,瓦斯漏氣或爆炸-其他,0,0
新北市,三峽區,大德路,H17E15A1,106-05-15 00:23,106-05-15 00:29,爐火烹調-油鍋起火,0,0
嘉義縣,竹崎鄉,北勢坑,P17E15A1,106-05-15 00:37,,遺留火種-其他,0,0
高雄市,鳥松區,水管路,B17E15B11,106-05-15 01:24,106-05-15 01:30,電氣因素(不含車輛)-短路,0,0
雲林縣,斗六市,雲科路二段,O17E15C1,106-05-15 02:12,106-05-15 02:25,其他-因燃燒雜草、垃圾,0,0
新北市,淡水區,新民街,H17E15C1,106-05-15 02:22,106-05-15 02:27,其他,0,0
臺南市,白河區,大林里杭內22-2號附近,G17E15D1,106-05-15 03:18,106-05-15 03:43,遺留火種-不詳,0,0
臺南市,官田區,南村南79-21號附近,G17E15E1,106-05-15 04:16,106-05-15 04:51,遺留火種-不詳,0,0
高雄市,小港區,康莊路,B17E15E1,106-05-15 04:42,106-05-15 04:50,電氣因素(不含車輛)-短路,0,0
桃園市,龜山區,遠雄文青社區正對面,I17E15F1,106-05-15 05:21,106-05-15 05:33,其他-因燃燒雜草、垃圾,0,0
彰化縣,田尾鄉,中正路三段,M17E15F1,106-05-15 05:37,106-05-15 05:48,其他-因燃燒雜草、垃圾,0,0
桃園市,大溪區,國道3號南下63.8公里處,I17E15G1,106-05-15 06:15,106-05-15 06:26,縱火-人為縱火,0,0
臺南市,南區,永成路尾接近86陸橋,G17E15H1,106-05-15 07:35,106-05-15 07:47,遺留火種-不詳,0,0
臺南市,官田區,南117接近嘉南大圳,G17E15I1,106-05-15 08:15,106-05-15 08:29,遺留火種-不詳,0,0
桃園市,桃園區,中平路,I17E15I1,106-05-15 08:18,106-05-15 08:24,爐火烹調-乾燒,0,0
臺北市,文山區,新光路2段,A17E15I1,106-05-15 08:37,106-05-15 08:43,交通事故-互撞,0,0
雲林縣,水林鄉,春埔村,O17E15J1,106-05-15 09:34,106-05-15 09:44,遺留火種-其他-微火(餘燼),0,0
花蓮縣,吉安鄉,南埔八街,U17E15J1,106-05-15 09:36,106-05-15 09:41,爐火烹調-油鍋起火,0,0
彰化縣,大村鄉,大崙路,M17E15J1,106-05-15 09:40,106-05-15 09:50,其他-因燃燒雜草、垃圾,0,0
臺南市,歸仁區,大明二街和大明街的交叉路口附近,G17E15J1,106-05-15 09:41,106-05-15 09:55,車輛機械因素-其他-輪胎摩擦生熱引火,0,0
彰化縣,大村鄉,中正西路,M17E15J2,106-05-15 09:52,106-05-15 10:03,其他-因燃燒雜草、垃圾,0,0
屏東縣,麟洛鄉,,S17E15J1,106-05-15 09:52,106-05-15 10:03,電氣因素(不含車輛)-其他,0,0
宜蘭縣,南澳鄉,中正路,T17E15K1,106-05-15 10:20,106-05-15 10:24,爐火烹調,0,0
臺北市,大安區,復興南路2段,A17E15K1,106-05-15 10:37,106-05-15 10:41,爐火烹調,0,0
臺中市,南屯區,大業路,E17E15L1,106-05-15 11:05,106-05-15 11:11,電氣因素(不含車輛)-其他-電瓶電源線鬆脫產生火花，引燃附近機油油氣,0,0
南投縣,草屯鎮,加老東路,N17E15L1,106-05-15 11:17,106-05-15 11:26,菸蒂,0,0
彰化縣,永靖鄉,瑚璉路,M17E15L1,106-05-15 11:18,106-05-15 11:26,其他-因燃燒雜草、垃圾,0,0
桃園市,中壢區,國道1號南下61K處,I17E15L4,106-05-15 11:19,106-05-15 11:31,其他-車輛機械因素-燃料洩漏,0,0
臺南市,官田區,工業路121號附近,G17E15L1,106-05-15 11:44,106-05-15 11:50,遺留火種-不詳,0,0
嘉義縣,水上鄉,82線道27.6公里下方,P17E15L1,106-05-15 11:48,,遺留火種,0,0
彰化縣,二水鄉,山腳路二段,M17E15M1,106-05-15 12:10,106-05-15 12:16,爐火烹調-乾燒,0,0
雲林縣,臺西鄉,溪頂村,O17E15M1,106-05-15 12:39,106-05-15 12:48,遺留火種-其他-微火(餘燼),0,0
臺北市,中山區,建國北路3段,A17E15M1,106-05-15 12:49,106-05-15 12:56,其他-車輛電氣因素,0,0
臺南市,安南區,工業七路15號對面,G17E15N1,106-05-15 13:35,106-05-15 13:41,施工不慎-電弧切焊,0,0
臺中市,太平區,竹村路,E17E15O1,106-05-15 14:43,106-05-15 15:00,遺留火種-其他,0,1
桃園市,平鎮區,東龍街,I17E15O3,106-05-15 14:51,106-05-15 15:14,遺留火種-不詳,0,0
桃園市,蘆竹區,,I17E15O5,106-05-15 14:52,106-05-15 15:01,遺留火種-不詳,0,0
臺南市,歸仁區,大人廟後方,G17E15O1,106-05-15 14:58,106-05-15 15:11,遺留火種-不詳,0,0
高雄市,前鎮區,新生路,B17E15P1,106-05-15 15:11,106-05-15 15:18,遺留火種-不詳,1,4
新北市,新店區,達觀路,H17E15P1,106-05-15 15:20,106-05-15 15:26,電氣因素(不含車輛)-過熱,0,0
臺南市,將軍區,將軍新漁港(馬沙溝)附近,G17E15P1,106-05-15 15:22,106-05-15 15:35,遺留火種-不詳,0,0
