,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
305945,108年11月29日 15時21分30秒,新竹市東區博愛街1號,死亡0;受傷1,普通重型-機車;租賃車-小客車,120.98743200000001,24.797145
305964,108年11月29日 15時30分00秒,新竹市東區光復路ㄧ段512號附近,死亡0;受傷1,普通重型-機車;行人-人,121.01169099999998,24.785925
305975,108年11月29日 15時45分00秒,新竹市香山區元培街141031號燈桿前,死亡0;受傷2,普通重型-機車;自用-小客車;普通重型-機車,120.934331,24.780816
305994,108年11月29日 16時05分00秒,新竹市東區公園路口 / 新竹市東區公竹路,死亡0;受傷1,腳踏自行車-慢車;行人-人,120.97565,24.800383
306013,108年11月29日 16時23分00秒,新竹市東區中華路二段與中華路二段162巷,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.978399,24.806279999999997
306071,108年11月29日 17時11分00秒,新竹市東區中華路181巷與中山路640巷聯絡道,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,120.951282,24.795285
306109,108年11月29日 17時27分51秒,新竹市東區光復路一段489號,死亡0;受傷1,普通重型-機車;自用-小客車,121.014629,24.784419
306186,108年11月29日 18時13分10秒,新竹市北區舊社大橋燈桿編號528433號,死亡0;受傷1,普通重型-機車;自用-小客車,120.97996299999998,24.826813
306203,108年11月29日 18時28分00秒,新竹市香山區中華路六段與中華路六段749巷,死亡0;受傷1,自用-小客車;普通重型-機車,120.919294,24.72156
306213,108年11月29日 18時32分01秒,新竹市香山區經國路三段78巷口、牛埔路,死亡0;受傷1,自用-小客車;普通重型-機車,120.95226799999999,24.79945
306232,108年11月29日 18時50分00秒,新竹市東區中央路口 / 新竹市東區府後街,死亡0;受傷1,普通重型-機車;自用-小客車,120.970223,24.806603
306242,108年11月29日 18時56分52秒,新竹市東區南大路473巷13弄與南大路473巷12弄口,死亡0;受傷2,普通重型-機車;普通重型-機車;普通重型-機車;乘客-人,120.966577,24.795054
306258,108年11月29日 19時11分00秒,新竹市東區光復路與建功路口,死亡0;受傷1,普通重型-機車,121.003524,24.800373999999998
306300,108年11月29日 20時15分00秒,新竹市東區中華路1段78巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.994504,24.81736
306353,108年11月29日 21時34分22秒,新竹市東區經國路口 / 新竹市東區民權路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.97086000000002,24.81408
306384,108年11月29日 22時51分00秒,新竹市香山區茄苳景觀大道機慢車道內,死亡0;受傷1,普通重型-機車,120.94789499999999,24.793969
306402,108年11月29日 23時22分22秒,新竹市東區明湖路31號,死亡0;受傷1,營業用-大貨車;普通重型-機車,120.96966299999998,24.795851000000003
306405,108年11月29日 23時29分00秒,新竹市北區東大路3段465號,死亡0;受傷1,行人-人,120.96948,24.811041
306440,108年11月30日 02時00分00秒,新竹市東區經國路1段62號,死亡0;受傷1,普通重型-機車,120.9915,24.81561
306441,108年11月30日 02時08分17秒,新竹市北區湳雅街343號,死亡0;受傷3,自用-小客車;普通重型-機車;普通重型-機車;自用-小客車;普通重型-機車;普通重型-機車;其他人-人;乘客-人;乘客-人,120.977502,24.823349
306499,108年11月30日 07時27分33秒,新竹市北區金竹路84號,死亡0;受傷1,自用-小客車;普通重型-機車,120.973802,24.823074
306507,108年11月30日 07時44分00秒,新竹市東區光復路一段30巷口,死亡0;受傷1,普通重型-機車,121.025755,24.781207000000002
306518,108年11月30日 07時51分01秒,新竹市東區西大路57號,死亡0;受傷2,普通重型-機車;行人-人,120.971352,24.795638
306521,108年11月30日 07時54分53秒,新竹市東區寶山路176號,死亡0;受傷1,普通重型-機車;自用-小客車,120.97611,24.791013
306556,108年11月30日 08時36分00秒,新竹市東區科學園區園區一路與園區三路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.013857,24.775907999999998
306590,108年11月30日 09時15分17秒,新竹市東區食品路326巷與西大路97巷口,死亡0;受傷1,普通重型-機車;自用-小客車,120.970336,24.79578
306630,108年11月30日 09時54分17秒,新竹市東區中央、東大,死亡0;受傷2,普通重型-機車;普通重型-機車,120.972365,24.807724
306692,108年11月30日 10時44分01秒,新竹市東區民權路179號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.979377,24.809416
306733,108年11月30日 11時16分00秒,新竹市北區東大路2段477號,死亡0;受傷2,電動自行車-慢車;普通重型-機車,120.960254,24.820842000000003
306735,108年11月30日 11時20分00秒,新竹市北區武陵路189號東側,死亡0;受傷2,普通重型-機車;普通重型-機車,120.969178,24.821914000000003
306768,108年11月30日 11時47分01秒,新竹市北區榮濱興濱路口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.93111100000002,24.842451999999998
306795,108年11月30日 12時14分00秒,新竹市東區經國路與竹香北路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.962898,24.810865
306829,108年11月30日 12時52分00秒,新竹市東區光復路東側 / 新竹市東區食品路東側,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人,120.98309099999999,24.802216
306861,108年11月30日 13時15分00秒,新竹市北區大同路口 / 新竹市北區建興街口,死亡0;受傷1,自用-小客車;普通重型-機車,120.96638200000001,24.807756
306890,108年11月30日 13時55分00秒,新竹市東區東光陸橋下平面道往公園路方向,死亡0;受傷1,普通重型-機車;普通重型-機車,120.98543799999999,24.807001
306891,108年11月30日 13時55分11秒,新竹市北區湳雅、光華,死亡0;受傷1,普通重型-機車,120.971222,24.816759
306942,108年11月30日 14時53分00秒,新竹市香山區中華路與東華街口,死亡0;受傷1,普通重型-機車;自用-小客車,120.940001,24.791775
306951,108年11月30日 15時02分00秒,新竹市北區東大路附近 / 新竹市北區民族路附近,死亡0;受傷1,普通輕型-機車;自用-小客車,120.973774,24.805728
306962,108年11月30日 15時14分00秒,新竹市東區食品路512號前0.0公尺,死亡0;受傷1,計程車-小客車;普通重型-機車,120.96588999999999,24.794403
